w, grad11, grad21, grad12, grad22,P11, P21, P12, P22, c11, c12, c13, c14, c21, c22, c23, c24, c31, c32, c33, c34, c41, c42, c43, c44
0.841698,-0.0212222,0.203401,-0.179489,0.00892587,0.000274811,0.000142115,-0.000674016,0.00425223,0.169614,0.0350125,-0.00243801,0.01322,0.0350125,0.0105597,0.00224282,0.00371969,-0.00243801,0.00224282,0.011824,-0.0278262,0.01322,0.0037197,-0.0278262,0.165454
0.72542,-0.018386,0.209416,-0.185514,0.0074838,0.00222625,0.000987682,-0.000980701,0.00803899,0.312876,0.0632453,-0.010532,0.0439829,0.0632453,0.0338289,0.015032,0.0139372,-0.010532,0.015032,0.0342419,-0.051226,0.0439829,0.0139371,-0.051226,0.307557
0.609142,-0.0311198,0.196006,-0.181292,0.0132664,-0.00286293,0.000766138,-0.00106049,0.013117,0.48608,0.0876311,-0.0270456,0.0981804,0.0876311,0.0743035,0.0511446,0.032257,-0.0270456,0.0511446,0.0796003,-0.0700072,0.0981804,0.032257,-0.0700072,0.463367
0.492864,-0.0275713,0.201935,-0.187933,0.011699,2.20436e-05,0.00241929,-0.000859895,0.0171236,0.619234,0.104637,-0.0494771,0.15528,0.104637,0.135027,0.0987118,0.0547074,-0.0494772,0.0987118,0.138017,-0.0879604,0.15528,0.0547074,-0.0879604,0.594318
0.376586,-0.0240229,0.207865,-0.193894,0.0101243,0.0051987,0.00533525,-0.000439948,0.023574,0.822258,0.125444,-0.0921667,0.257604,0.125444,0.237056,0.180256,0.0928492,-0.0921667,0.180256,0.238531,-0.114965,0.257604,0.0928492,-0.114965,0.792401
0.260308,-0.0380212,0.194258,-0.189863,0.0163293,-0.00701002,0.00306157,-0.00106277,0.0283733,1.07624,0.148277,-0.134699,0.387288,0.148277,0.328783,0.265624,0.129159,-0.134699,0.265624,0.330917,-0.138315,0.387288,0.129159,-0.138315,1.00415
0.14403,-0.0338248,0.200259,-0.196377,0.0144722,-0.00064895,0.00453386,-0.00203875,0.0335004,1.21333,0.167844,-0.165581,0.466946,0.167844,0.38487,0.303797,0.156302,-0.165581,0.303797,0.386288,-0.161423,0.466946,0.156302,-0.161423,1.13712
0.0277523,-0.0296284,0.206259,-0.202275,0.0127648,0.00675192,0.00612447,-0.00316192,0.0383273,1.30655,0.184366,-0.187881,0.523141,0.184366,0.420406,0.323327,0.176575,-0.187881,0.323327,0.421871,-0.180098,0.523141,0.176575,-0.180098,1.231
0.811474,-0.0166805,0.212047,-0.188685,0.00672179,0.00169142,0.000505651,-0.000828758,0.00515612,0.202393,0.042654,-0.00401934,0.0189638,0.042654,0.0161031,0.00400552,0.00562108,-0.00401934,0.00400552,0.0164484,-0.0350667,0.0189638,0.00562108,-0.0350667,0.199456
0.695196,-0.0133141,0.216359,-0.193753,0.00520586,0.00486381,0.00172252,-0.00112221,0.00916271,0.3469,0.0702907,-0.0144383,0.0543792,0.0702907,0.0455677,0.0212592,0.0181481,-0.0144382,0.0212592,0.0444866,-0.0591371,0.0543792,0.0181481,-0.0591371,0.34428
0.578919,-0.00994774,0.22067,-0.198377,0.00299965,0.00886029,0.00341542,-0.00104814,0.012489,0.463697,0.0890954,-0.0294782,0.0951101,0.0890954,0.0868745,0.0504661,0.0346338,-0.0294782,0.0504661,0.0840411,-0.0773089,0.0951101,0.0346339,-0.0773089,0.463202
0.462641,-0.0219034,0.21057,-0.196995,0.00912726,0.00510775,0.0037292,-0.00120507,0.0192291,0.659681,0.110932,-0.0608595,0.176338,0.110932,0.162766,0.116869,0.0649524,-0.0608596,0.116869,0.164063,-0.0975126,0.176338,0.0649524,-0.0975126,0.63964
0.346363,-0.0183908,0.214753,-0.202227,0.00756065,0.0118418,0.00660186,-0.00138157,0.0263536,0.866644,0.132114,-0.106473,0.284093,0.132115,0.266,0.198124,0.105178,-0.106473,0.198124,0.267125,-0.125833,0.284093,0.105178,-0.125833,0.842621
0.230085,-0.0148782,0.218937,-0.20761,0.00642807,0.0209316,0.00940765,-0.00253415,0.034851,1.07336,0.156925,-0.153426,0.401769,0.156925,0.356582,0.264057,0.145625,-0.153426,0.264057,0.359068,-0.158027,0.401769,0.145625,-0.158027,1.04558
0.113807,-0.0269927,0.20848,-0.205305,0.0115327,0.00961148,0.00595738,-0.00380053,0.0371989,1.23072,0.176379,-0.176035,0.482507,0.176379,0.400332,0.305219,0.167575,-0.176035,0.305219,0.401471,-0.171563,0.482507,0.167575,-0.171563,1.16802
0.897529,-0.0239289,0.213659,-0.210701,0.00991543,6.89471e-05,2.21879e-05,-0.000654781,0.00317131,0.100211,0.021878,-0.00100034,0.00463219,0.0218779,0.00558851,0.000441952,0.0012509,-0.00100038,0.000441954,0.00776484,-0.0191121,0.0046322,0.00125089,-0.0191121,0.0958116
0.781251,-0.0208651,0.218839,-0.216843,0.00985649,0.0016811,0.000446796,-0.00164658,0.00798915,0.238143,0.0511848,-0.00702575,0.0255629,0.0511848,0.0214634,0.00640085,0.00769321,-0.00702574,0.00640085,0.0254397,-0.0456436,0.0255629,0.00769317,-0.0456436,0.229099
0.664973,-0.00620767,0.224466,-0.200362,0.00238359,0.00881054,0.00286536,-0.00119002,0.0102952,0.379752,0.0769272,-0.0190711,0.065836,0.0769272,0.0602888,0.0291031,0.0232752,-0.0190711,0.0291031,0.0567634,-0.0668826,0.065836,0.0232752,-0.0668826,0.382225
0.548695,-0.00730181,0.226884,-0.199798,0.00533136,0.0120504,0.00492198,-0.000969225,0.0156477,0.501884,0.0956013,-0.0360203,0.110959,0.0956013,0.107257,0.0639356,0.0423185,-0.0360204,0.0639356,0.103168,-0.0822325,0.110959,0.0423185,-0.0822324,0.50287
0.432417,-0.00839596,0.229302,-0.194516,0.0120174,0.017797,0.0100348,0.000696301,0.0265533,0.688022,0.115133,-0.0707286,0.195434,0.115133,0.196417,0.134268,0.0755054,-0.0707286,0.134268,0.193427,-0.102015,0.195434,0.0755055,-0.102015,0.681704
0.316139,-0.0102656,0.222863,-0.21107,0.00450028,0.0215707,0.00846974,-0.00275493,0.0300507,0.905726,0.138822,-0.120793,0.309619,0.138822,0.294345,0.212949,0.118001,-0.120793,0.212949,0.295339,-0.137091,0.309619,0.118001,-0.137091,0.891888
0.199861,-0.00869344,0.232265,-0.217083,0.00533023,0.0322841,0.0131782,-0.00344423,0.0415869,1.10003,0.16572,-0.168603,0.421318,0.16572,0.377028,0.267263,0.157946,-0.168603,0.267263,0.380919,-0.171656,0.421318,0.157946,-0.171656,1.0813
0.0835835,-0.00712124,0.241666,-0.222482,0.0163885,0.0459936,0.019173,-0.00586696,0.0624071,1.19315,0.17975,-0.193355,0.475653,0.17975,0.413685,0.277902,0.174615,-0.193355,0.277902,0.420418,-0.189906,0.475653,0.174615,-0.189906,1.15653
0.867306,-0.0188482,0.215898,-0.221778,0.00661698,0.000899003,0.000197391,-0.000918558,0.00416729,0.133202,0.0287543,-0.00214746,0.00817699,0.0287543,0.00883887,0.00108374,0.0021388,-0.00214746,0.00108374,0.0115979,-0.026966,0.00817699,0.00213882,-0.026966,0.128038
0.751028,-0.0187138,0.238772,-0.234368,0.0053291,0.00388806,0.00107186,-0.00203869,0.00927171,0.269373,0.0617768,-0.01033,0.0331032,0.0617768,0.0316118,0.00968198,0.0112936,-0.01033,0.00968197,0.0341736,-0.0559706,0.0331032,0.0112936,-0.0559706,0.262346
0.63475,-0.0185794,0.261647,-0.250448,0.0207596,0.0107588,0.00384153,-0.00473053,0.0230941,0.412157,0.0950352,-0.0288849,0.0748854,0.0950352,0.0830317,0.0369462,0.0325199,-0.0288849,0.0369462,0.0853824,-0.080854,0.0748854,0.03252,-0.080854,0.397621
0.518472,0.0650262,0.0484987,-0.00951116,-0.00851867,0.0357258,0.00481167,0.00337814,0.00447194,0.53178,0.0183552,-0.00275837,0.137175,0.0183551,0.117499,0.0891952,0.00932003,-0.00275842,0.0891952,0.100512,-0.005744,0.137175,0.00932003,-0.005744,0.587752
0.402194,0.060202,0.0461965,-0.033798,-0.0259338,0.0402798,0.00326408,0.00182216,-0.00518115,0.729244,0.0218968,-0.0158453,0.243241,0.0218969,0.199098,0.17376,0.0166605,-0.0158451,0.17376,0.185399,-0.023541,0.243241,0.0166606,-0.023541,0.814676
0.285916,0.0553777,0.0438942,-0.0450744,-0.0249766,0.0463908,0.00073763,-0.0011268,-0.00353079,0.944084,0.0292756,-0.0272301,0.371499,0.0292756,0.288647,0.262233,0.0285724,-0.0272301,0.262233,0.28299,-0.0329727,0.371499,0.0285724,-0.0329727,1.0455
0.169638,0.0400334,0.0272602,-0.00575772,-0.00500076,0.0453731,0.00778355,0.00681156,0.0140286,1.15185,0.00612685,-0.0201713,0.490671,0.00612684,0.354108,0.324334,0.0058895,-0.0201713,0.324334,0.353789,-0.0212082,0.490671,0.00588949,-0.0212082,1.22277
0.0533601,0.0437515,0.038643,-0.0229142,-0.0163777,0.0476822,0.00655492,0.0050037,0.00337671,1.23482,0.0200568,-0.0333752,0.549905,0.0200568,0.380432,0.35393,0.0211886,-0.0333752,0.35393,0.381137,-0.0354648,0.549905,0.0211886,-0.0354648,1.34179
0.837082,0.0474696,0.0500259,-0.0359965,-0.0187567,0.00804052,0.000413409,0.00012569,-0.00257055,0.163868,0.00753187,-0.000396867,0.01367,0.00753186,0.0105666,0.00266856,0.00101206,-0.000396871,0.00266856,0.000488882,-0.00641699,0.01367,0.00101211,-0.00641693,0.181899
0.720804,0.0266391,0.0167469,-0.00200429,-0.00148286,0.0085697,0.00038761,0.000253231,0.000780427,0.315771,0.00517586,0.000320439,0.0465674,0.00517587,0.0253031,0.0173459,0.00145696,0.000320453,0.0173459,0.0186133,-0.000196712,0.0465674,0.00145695,-0.000196722,0.32926
0.604526,0.0299633,0.0324406,-0.0120304,-0.00682161,0.0140734,0.00153954,0.00113868,-0.000149494,0.474032,0.0134741,-0.00121064,0.103218,0.013474,0.0689983,0.0568805,0.00560323,-0.0012107,0.0568805,0.0589387,-0.00476021,0.103218,0.00560322,-0.00476023,0.499816
0.488248,0.0332874,0.0481343,-0.0269185,-0.0125367,0.0192731,0.00297825,0.00223077,-0.00197313,0.605439,0.0223769,-0.00758836,0.165282,0.0223769,0.123841,0.108648,0.0123904,-0.00758834,0.108648,0.112475,-0.0149422,0.165282,0.0123905,-0.014942,0.645344
0.37197,0.0531716,0.0524185,-0.0488087,-0.0216083,0.0389281,0.00191536,9.14864e-05,-0.00231228,0.786904,0.0282145,-0.0234748,0.273486,0.0282145,0.221906,0.196413,0.023473,-0.0234748,0.196413,0.211965,-0.0326457,0.273486,0.023473,-0.0326457,0.865319
0.255693,0.0505654,0.0614244,-0.0585986,-0.0218749,0.046179,0.00230182,-0.000404469,-0.000387022,0.998655,0.0411709,-0.0402737,0.402829,0.041171,0.309325,0.28,0.0408502,-0.0402737,0.28,0.305675,-0.0466539,0.402829,0.0408501,-0.046654,1.09577
0.139415,0.0479592,0.0704303,-0.0681332,-0.0206315,0.0518715,0.00270496,-0.00104075,0.00294494,1.17056,0.055921,-0.0572074,0.512113,0.055921,0.369034,0.333789,0.0590371,-0.0572074,0.333789,0.368596,-0.0619193,0.512113,0.059037,-0.0619193,1.284
0.0231367,0.0430138,0.0519631,-0.0420802,-0.0177487,0.0475949,0.00483154,0.00250732,0.00245645,1.24701,0.0370016,-0.0456437,0.557499,0.0370016,0.385188,0.356921,0.0392683,-0.0456437,0.356921,0.385993,-0.048483,0.557499,0.0392683,-0.048483,1.35701
0.806859,0.0407288,0.0619855,-0.0522846,-0.0173763,0.00848166,0.000534994,0.000169799,-0.00259742,0.199757,0.0112678,-0.00118339,0.0199138,0.0112677,0.0133331,0.00469492,0.00160543,-0.00118344,0.00469492,0.00300988,-0.0113657,0.0199138,0.00160545,-0.0113657,0.21871
0.690581,0.0384438,0.072008,-0.062102,-0.0164809,0.0137737,0.00110373,0.000345637,-0.00298861,0.345875,0.0216936,-0.00495365,0.0579083,0.0216936,0.0378494,0.0239996,0.00590299,-0.00495362,0.0239996,0.0240584,-0.0220531,0.0579083,0.00590299,-0.0220531,0.375259
0.574303,0.0323756,0.0526401,-0.0353517,-0.0138891,0.016136,0.00189933,0.00123556,-0.00302596,0.514758,0.0224265,-0.00645103,0.12206,0.0224264,0.0856425,0.0717384,0.0102165,-0.0064511,0.0717384,0.0729866,-0.0167946,0.12206,0.0102165,-0.0167946,0.550138
0.458025,0.0305436,0.0626922,-0.0459706,-0.0128777,0.0194191,0.00301651,0.00200069,-0.00182098,0.65508,0.0305885,-0.015471,0.190149,0.0305885,0.145477,0.129392,0.018751,-0.015471,0.129392,0.135479,-0.0269171,0.190149,0.0187511,-0.026917,0.695503
0.341747,0.0287116,0.0727442,-0.0560707,-0.0123303,0.0241852,0.00479496,0.00320247,0.000183961,0.866648,0.0405979,-0.0342103,0.30857,0.0405979,0.241169,0.221812,0.0335563,-0.0342103,0.221812,0.236177,-0.0429498,0.30857,0.0335564,-0.0429498,0.914752
0.225469,0.0461196,0.076397,-0.0735417,-0.0196857,0.0459635,0.00277237,-0.000797828,0.00232356,1.05046,0.0541581,-0.0537013,0.43268,0.0541581,0.328668,0.295526,0.0547093,-0.0537013,0.295526,0.326452,-0.0603387,0.43268,0.0547093,-0.0603387,1.14392
0.109191,0.0432217,0.0851887,-0.0824868,-0.0185545,0.0503209,0.00329842,-0.00132551,0.00551756,1.20292,0.0696232,-0.0715092,0.529036,0.0696232,0.379656,0.340061,0.073501,-0.0715092,0.340061,0.37972,-0.0764423,0.529036,0.073501,-0.0764423,1.30881
0.892913,0.0403239,0.0939804,-0.0910118,-0.0172703,0.00443438,0.000399349,0.000106173,-0.00116065,0.0970629,0.00830043,-0.000535811,0.00482669,0.0083004,0.00553379,0.000511437,0.000440669,-0.000535829,0.000511424,0.000332908,-0.00994588,0.00482668,0.000440635,-0.00994592,0.10628
0.776635,0.0369089,0.0774284,-0.0676038,-0.0158298,0.00931301,0.000741221,0.000207482,-0.00231808,0.235489,0.0165017,-0.00226499,0.0273132,0.0165017,0.0175997,0.00759328,0.00275982,-0.00226501,0.00759327,0.00699204,-0.0170019,0.0273132,0.00275977,-0.017002,0.255496
0.660358,0.0344735,0.0863108,-0.0766176,-0.0148074,0.0142791,0.00137675,0.000359405,-0.00211846,0.385421,0.0285923,-0.00785741,0.0708547,0.0285923,0.047818,0.0325233,0.00887031,-0.00785738,0.0325233,0.0349833,-0.0294856,0.0708547,0.00887034,-0.0294856,0.414402
0.54408,0.0320381,0.0951931,-0.0851265,-0.0137569,0.0193056,0.00230411,0.000605722,-0.000672163,0.554176,0.041587,-0.0197697,0.140574,0.041587,0.108119,0.0877206,0.0212407,-0.0197698,0.0877206,0.096731,-0.0429484,0.140574,0.0212407,-0.0429484,0.590786
0.427802,0.0275874,0.0784136,-0.061666,-0.011974,0.0197557,0.00360783,0.00222203,-0.000602869,0.706102,0.0400688,-0.0242281,0.216501,0.0400689,0.169259,0.151189,0.0268536,-0.0242281,0.151189,0.160932,-0.0380329,0.216501,0.0268536,-0.0380328,0.745519
0.311524,0.025699,0.0872616,-0.0707483,-0.0110604,0.0245233,0.00538817,0.00326955,0.00216704,0.922399,0.0514125,-0.0469539,0.340151,0.0514125,0.265717,0.243054,0.0448575,-0.0469538,0.243054,0.262436,-0.0560574,0.340151,0.0448574,-0.0560574,0.968164
0.195246,0.0238106,0.0961096,-0.0792413,-0.0102435,0.028926,0.00711102,0.00411437,0.00540179,1.12915,0.0648933,-0.0726073,0.465544,0.0648933,0.344404,0.315583,0.0642637,-0.0726073,0.315583,0.345155,-0.077508,0.465544,0.0642637,-0.077508,1.18184
0.0789679,0.0384714,0.0987523,-0.0957121,-0.0164948,0.0477292,0.0037818,-0.00156421,0.00786029,1.20653,0.0809839,-0.0830787,0.527019,0.0809839,0.381665,0.33807,0.0849297,-0.0830787,0.33807,0.381884,-0.0882258,0.527019,0.0849297,-0.0882258,1.30065
0.86269,0.0354682,0.106044,-0.10326,-0.0152036,0.0054601,0.000555743,0.000103799,-0.00102438,0.130672,0.0126713,-0.00108312,0.00858382,0.0126713,0.00792406,0.00131986,0.000985047,-0.00108311,0.00131986,0.0020176,-0.0148131,0.00858382,0.000985103,-0.014813,0.141329
0.746412,0.032465,0.113337,-0.110264,-0.0138977,0.0105455,0.00113342,6.84343e-05,-0.000838545,0.27023,0.02723,-0.00537277,0.0355387,0.02723,0.0246508,0.0114091,0.00516465,-0.00537278,0.0114091,0.0151896,-0.0310892,0.0355387,0.00516462,-0.0310893,0.289243
0.630134,0.0306311,0.099919,-0.0898203,-0.0131404,0.0147662,0.0016895,0.000359887,-0.000994545,0.425972,0.0360571,-0.0115243,0.0852857,0.0360571,0.060005,0.042896,0.0127308,-0.0115243,0.042896,0.0483307,-0.0370379,0.0852857,0.0127309,-0.0370379,0.454138
0.513856,0.0281946,0.107218,-0.0973865,-0.0120916,0.0196231,0.00265959,0.000536358,0.00103461,0.60123,0.0497432,-0.0267893,0.162314,0.0497432,0.12889,0.106112,0.0281579,-0.0267893,0.106112,0.119475,-0.0515153,0.162313,0.0281579,-0.0515153,0.635664
0.397578,0.0257581,0.114516,-0.104363,-0.0110445,0.0233385,0.00366678,0.000711987,0.003684,0.751664,0.0616146,-0.0448584,0.241014,0.0616146,0.198775,0.170636,0.0455445,-0.0448584,0.170636,0.192735,-0.0646847,0.241014,0.0455445,-0.0646847,0.789321
0.2813,0.0227494,0.100851,-0.0839285,-0.009786,0.0249727,0.00613645,0.00341732,0.00445202,0.977398,0.0623352,-0.0604537,0.371495,0.0623352,0.289382,0.262516,0.0567203,-0.0604537,0.262516,0.287661,-0.0691889,0.371495,0.0567203,-0.0691889,1.02039
0.165022,0.0209256,0.10814,-0.0915131,-0.00897968,0.0290572,0.00757858,0.00390645,0.0079065,1.17225,0.0767502,-0.086445,0.489935,0.0767502,0.360254,0.326322,0.0769765,-0.086445,0.326322,0.361968,-0.0908283,0.489935,0.0769765,-0.0908284,1.22072
0.0487445,0.0191018,0.115429,-0.098462,-0.00819128,0.0305969,0.0084536,0.00409756,0.0103524,1.26102,0.0876273,-0.102158,0.543535,0.0876273,0.388591,0.349325,0.0897682,-0.102158,0.349325,0.391708,-0.105191,0.543535,0.0897682,-0.105191,1.30989
0.832467,0.0306084,0.117113,-0.114035,-0.0131339,0.00627701,0.000707946,6.9202e-05,-0.000647148,0.164999,0.0177224,-0.00191105,0.0134643,0.0177225,0.0108019,0.00260709,0.00181824,-0.00191104,0.00260709,0.0046223,-0.0201507,0.0134643,0.00181826,-0.0201507,0.176383
0.716189,0.0275987,0.122774,-0.119983,-0.0118277,0.0109054,0.00126943,-5.047e-05,0.000128668,0.307951,0.0334595,-0.00769539,0.0454104,0.0334595,0.031384,0.0165387,0.0074542,-0.00769538,0.0165387,0.022829,-0.0374201,0.0454104,0.00745423,-0.0374201,0.325985
0.599911,0.024589,0.128434,-0.125378,-0.010527,0.0154235,0.00185652,-0.000342273,0.0020732,0.466286,0.0496061,-0.019981,0.100224,0.0496061,0.0763882,0.0545803,0.0196806,-0.019981,0.0545803,0.0680871,-0.0542931,0.100224,0.0196806,-0.0542931,0.48937
0.483633,0.024358,0.11829,-0.108134,-0.0104362,0.0198766,0.00309314,0.000504622,0.00294007,0.650227,0.0580804,-0.0347978,0.185944,0.0580805,0.151611,0.125967,0.0361342,-0.0347977,0.125967,0.144071,-0.0598659,0.185944,0.0361343,-0.0598659,0.682077
0.367355,0.0219223,0.12395,-0.114112,-0.00938891,0.0234175,0.00404234,0.00055579,0.00593964,0.806252,0.070352,-0.0553314,0.270023,0.0703521,0.224168,0.192417,0.0555328,-0.0553314,0.192417,0.219929,-0.0738573,0.270023,0.0555328,-0.0738574,0.840306
0.251077,0.0194865,0.12961,-0.119496,-0.00833719,0.0283729,0.00548104,0.000679286,0.0103502,1.02346,0.0878986,-0.0857106,0.396982,0.0878986,0.315726,0.274469,0.0831325,-0.0857106,0.274469,0.31526,-0.095013,0.396982,0.0831325,-0.095013,1.06147
0.134799,0.0180568,0.119203,-0.102233,-0.00773851,0.0290377,0.00820969,0.00385993,0.010432,1.20953,0.0877665,-0.0995843,0.510549,0.0877665,0.373693,0.334463,0.0886837,-0.0995843,0.334463,0.376282,-0.103336,0.510549,0.0886837,-0.103336,1.25304
0.0185211,0.0162359,0.124873,-0.108242,-0.00695012,0.0298692,0.00866576,0.00374298,0.0125611,1.2751,0.0972002,-0.112033,0.549443,0.0972002,0.394186,0.350253,0.0994185,-0.112033,0.350253,0.397669,-0.114692,0.549443,0.0994185,-0.114692,1.31718
0.802243,0.014415,0.130542,-0.113615,-0.0061474,0.00475257,0.000680854,9.09143e-06,0.000538868,0.203235,0.0251812,-0.00255922,0.0196964,0.0251812,0.0127032,0.00448845,0.00341116,-0.00255926,0.00448845,0.00811885,-0.0232455,0.0196964,0.00341117,-0.0232455,0.211093
0.685965,0.0227301,0.131221,-0.128202,-0.00976027,0.011052,0.00138988,-0.000192923,0.00126565,0.346854,0.0400364,-0.0105455,0.0566637,0.0400365,0.0396305,0.0231221,0.010373,-0.0105455,0.0231221,0.032207,-0.0436421,0.0566638,0.010373,-0.0436421,0.363352
0.569687,0.0198202,0.135277,-0.13258,-0.00847769,0.01517,0.00193595,-0.000571116,0.00368419,0.510855,0.0564518,-0.0254584,0.117983,0.0564517,0.0925558,0.0688264,0.0252069,-0.0254585,0.0688264,0.0860813,-0.0605802,0.117983,0.025207,-0.0605801,0.530879
0.453409,0.0169102,0.139333,-0.136508,-0.00728025,0.018061,0.00241109,-0.000948391,0.0064235,0.651035,0.0694293,-0.0430755,0.183619,0.0694293,0.153996,0.123903,0.0429718,-0.0430755,0.123903,0.149507,-0.0732092,0.183619,0.0429718,-0.0732092,0.672042
0.337132,0.018087,0.132413,-0.122336,-0.00772222,0.0233191,0.00452583,0.000510304,0.00828513,0.862191,0.0790941,-0.066358,0.30024,0.0790941,0.24945,0.213754,0.0659484,-0.0663579,0.213754,0.246742,-0.0829074,0.30024,0.0659483,-0.0829075,0.892153
0.220854,0.0156529,0.136431,-0.126768,-0.00665847,0.0276879,0.00573625,0.000432044,0.0127744,1.0768,0.0972137,-0.0971715,0.426662,0.0972137,0.335726,0.290067,0.093837,-0.0971715,0.290067,0.336141,-0.104631,0.426662,0.093837,-0.104631,1.1091
0.104576,0.0132187,0.140448,-0.130699,-0.00558698,0.0302265,0.00669148,0.00038005,0.0165017,1.23524,0.113439,-0.120742,0.521895,0.113439,0.388521,0.334364,0.114779,-0.120742,0.334364,0.390602,-0.12376,0.521895,0.114779,-0.12376,1.26769
0.888298,0.0133635,0.13334,-0.116469,-0.00568417,0.00304017,0.000421201,-1.99682e-05,0.000354671,0.133639,0.0171434,-0.00103646,0.00862591,0.0171434,0.0067152,0.00131417,0.00149496,-0.00103645,0.00131417,0.00369343,-0.0158489,0.00862592,0.00149494,-0.015849,0.138612
0.77202,0.0114567,0.137412,-0.120956,-0.00483926,0.00514969,0.000810839,-3.41023e-05,0.00121066,0.239305,0.0310733,-0.0039277,0.0269983,0.0310733,0.0170324,0.00723627,0.00502855,-0.0039277,0.00723627,0.0125907,-0.0285958,0.0269983,0.0050285,-0.0285958,0.246936
0.655742,0.00954996,0.141484,-0.12489,-0.00389371,0.00800203,0.00160867,0.000111276,0.00305093,0.391239,0.0496712,-0.0123722,0.0698578,0.0496713,0.0476326,0.0313158,0.0149343,-0.0123721,0.0313158,0.0422336,-0.0452536,0.0698578,0.0149344,-0.0452536,0.401632
0.539464,0.0150794,0.140895,-0.138513,-0.00644051,0.0146621,0.00198097,-0.000804357,0.00537281,0.557567,0.0632218,-0.0316764,0.137676,0.0632218,0.110814,0.0850971,0.0315288,-0.0316764,0.0850971,0.106114,-0.0665171,0.137676,0.0315288,-0.066517,0.57395
0.423186,0.0127446,0.144179,-0.141924,-0.00527544,0.0176036,0.00245889,-0.00125933,0.00848937,0.703505,0.0764311,-0.0515382,0.209263,0.0764311,0.177723,0.144823,0.0514853,-0.0515382,0.144823,0.174781,-0.0793984,0.209263,0.0514854,-0.0793984,0.720168
0.306908,0.0104099,0.147463,-0.145576,-0.0050061,0.0218123,0.0030947,-0.0019252,0.0125431,0.919696,0.0960919,-0.08377,0.32915,0.096092,0.276227,0.232079,0.0838301,-0.08377,0.232079,0.275174,-0.0989453,0.32915,0.0838301,-0.0989453,0.937934
0.19063,0.0117651,0.142296,-0.132723,-0.00491753,0.0265684,0.00603674,0.000325597,0.015093,1.12752,0.105965,-0.108053,0.454551,0.105965,0.353533,0.303774,0.10371,-0.108053,0.303774,0.354648,-0.113674,0.454551,0.10371,-0.113674,1.15307
0.0743523,0.00934114,0.14501,-0.13603,-0.00385101,0.0280275,0.00655436,6.5294e-05,0.0182775,1.26176,0.120501,-0.127991,0.534515,0.120501,0.396354,0.339297,0.121772,-0.127991,0.339297,0.398521,-0.129985,0.534515,0.121772,-0.129985,1.28515
0.858074,0.00691715,0.147724,-0.139274,-0.00302859,0.00314852,0.000481732,-0.000176837,0.00140912,0.168617,0.023959,-0.00218235,0.0134513,0.023959,0.00945968,0.00249899,0.00248487,-0.00218237,0.00249899,0.00751808,-0.023316,0.0134513,0.00248488,-0.023316,0.171872
