rx, ry, theta,c11, c12, c13, c14, c22, c23, c24, c33, c34, c44
0.378575,0.121414,0.101038,0.97659,0.0326643,0.0326643,0.215462,0.185952,0.185952,0.0304232,0.185952,0.0304232,0.503643
0.320436,0.43848,1.2604,0.482589,-0.0208288,-0.0208288,0.0825666,0.0495673,0.0495673,-0.0268474,0.0495673,-0.0268474,0.299414
0.262297,0.305546,0.849758,0.664528,-0.0236594,-0.0236594,0.209717,0.152425,0.152425,-0.0237641,0.152425,-0.0237641,0.660945
0.204158,0.172611,0.439117,0.979254,0.0152448,0.0152448,0.366868,0.268098,0.268098,0.0153272,0.268098,0.0153272,0.932753
0.146019,0.0396771,0.0284766,1.28129,0.00157018,0.00157018,0.497836,0.355231,0.355231,0.00057758,0.355231,0.00057758,1.1498
0.0878802,0.356743,1.18784,0.9836,-0.110386,-0.110386,0.253205,0.247308,0.247308,-0.0963159,0.247308,-0.0963159,0.626318
0.0297413,0.223808,0.777196,1.08645,-0.0800519,-0.0800519,0.411793,0.339837,0.339837,-0.0805179,0.339837,-0.0805179,1.08699
0.421602,0.0908742,0.366555,0.930373,0.126923,0.126923,0.189846,0.219124,0.219124,0.109081,0.219124,0.109081,0.46193
0.363463,0.40794,1.52591,0.419528,-0.00126949,-0.00126949,0.0759965,0.0444839,0.0444839,-0.000839135,0.0444839,-0.000839135,0.331556
0.305324,0.275006,1.11527,0.625754,0.013287,0.013287,0.198754,0.142391,0.142391,0.0134966,0.142391,0.0134966,0.658848
0.247185,0.142071,0.704634,0.94854,0.0604942,0.0604942,0.347625,0.267564,0.267564,0.0604432,0.267564,0.0604432,0.915151
0.189046,0.00913702,0.293993,1.31645,0.00764738,0.00764738,0.533729,0.372749,0.372749,0.00402155,0.372749,0.00402155,1.23946
0.130907,0.326203,1.45335,0.990725,-0.0297211,-0.0297211,0.268298,0.218333,0.218333,-0.0273886,0.218333,-0.0273886,0.633741
0.0727685,0.193268,1.04271,1.16066,-0.0477389,-0.0477389,0.439836,0.32952,0.32952,-0.0470803,0.32952,-0.0470803,1.05866
0.0146296,0.0603342,0.632072,1.32133,-0.00495032,-0.00495032,0.564805,0.380714,0.380714,-0.00486176,0.380714,-0.00486176,1.33047
0.406491,0.3774,0.221431,0.385375,0.0040746,0.0040746,0.0703448,0.0409665,0.0409665,0.00474154,0.0409665,0.00474154,0.330059
0.348352,0.244466,1.38079,0.528571,0.0201241,0.0201241,0.183435,0.133653,0.133653,0.0201128,0.133653,0.0201128,0.711598
0.290213,0.111531,0.970151,0.82543,0.0906335,0.0906335,0.315613,0.266936,0.266936,0.0940096,0.266936,0.0940096,0.947223
0.232074,0.428597,0.55951,0.430007,-0.0824854,-0.0824854,0.146868,0.12316,0.12316,-0.0775071,0.12316,-0.0775071,0.600355
0.173935,0.295663,0.14887,0.690779,-0.022211,-0.022211,0.275998,0.210674,0.210674,-0.0228754,0.210674,-0.0228754,0.918167
0.115796,0.162728,1.30823,1.1373,-0.0116828,-0.0116828,0.448059,0.31929,0.31929,-0.0105691,0.31929,-0.0105691,1.07371
0.0576568,0.0297941,0.897589,1.31411,0.00592072,0.00592072,0.559219,0.37766,0.37766,0.00647104,0.37766,0.00647104,1.31602
0.449518,0.34686,0.486948,0.392073,0.0233463,0.0233463,0.0709856,0.0408472,0.0408472,0.0282402,0.0408472,0.0282402,0.28757
0.391379,0.213926,0.0763077,0.761105,0.0145266,0.0145266,0.160773,0.118713,0.118713,0.0162034,0.118713,0.0162034,0.434026
0.33324,0.0809912,1.23567,0.670686,0.0837624,0.0837624,0.276285,0.258072,0.258072,0.0956454,0.258072,0.0956454,1.0308
0.275101,0.398057,0.825027,0.51131,-0.05577,-0.05577,0.140027,0.105594,0.105594,-0.0555676,0.105594,-0.0555676,0.496615
0.216962,0.265123,0.414386,0.758893,-0.0214054,-0.0214054,0.277201,0.204587,0.204587,-0.0213017,0.204587,-0.0213017,0.827908
0.158823,0.132188,0.00374588,1.11566,0.000867232,0.000867232,0.438675,0.311514,0.311514,0.00048932,0.311514,0.00048932,1.06558
0.100684,0.449254,1.16311,0.871972,-0.137297,-0.137297,0.172233,0.20844,0.20844,-0.118773,0.20844,-0.118773,0.4168
